GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US08123002016,08123002016,"Census Tract 20.16, Weld County, Colorado",1087,58,69489,10121,96.0,4.1,63632,10034,8.3,5.1,12839,13632,23.3,9.5,15480,4188,0.7,1.3,N,N,3.0,4.4,N,N,9.6,6.2,17007,13291,824,122,75263,9641,4.0,5.0,N,N,31.9,12.8,N,N,34.2,14.0,N,N,14.7,8.5,N,N,8.9,7.9,N,N,6.3,5.6,N,N,3377,377,23056,2799,91.8,5.3,22698,2853,1.0,1.4,N,N,3.3,4.2,N,N,0.0,0.9,-,**,0.0,0.9,-,**,3.3,3.2,23436,16347,0.6,1.5,N,N,22.0,6.7,18010,4561,73.7,7.2,24084,3204,39.8,(X),(X),(X),42.0,(X),(X),(X),31.8,(X),(X),(X)
1400000US08123002017,08123002017,"Census Tract 20.17, Weld County, Colorado",243,66,145030,33365,87.2,7.0,152448,34966,42.4,16.0,6697,5180,37.0,18.9,17121,3309,3.3,3.7,N,N,3.7,4.1,N,N,8.2,6.2,23575,17160,233,67,146000,34742,12.0,6.9,47346,12431,13.7,7.4,225784,154267,38.2,16.4,138713,19248,0.0,12.1,-,**,36.1,23.4,156210,62079,0.0,12.1,-,**,825,334,43136,8985,98.8,2.0,43650,9240,0.0,3.6,-,**,0.0,3.6,-,**,0.5,0.8,N,N,0.0,3.6,-,**,0.0,3.6,-,**,0.7,1.3,-,**,14.1,10.1,37998,11213,84.7,9.9,44589,10762,25.1,(X),(X),(X),26.2,(X),(X),(X),13.1,(X),(X),(X)
1400000US08123002018,08123002018,"Census Tract 20.18, Weld County, Colorado",376,31,94963,14327,88.0,8.5,94759,13863,19.4,10.1,9573,3705,19.9,8.0,25055,5438,2.4,2.6,15389,6091,0.0,7.7,-,**,16.8,10.7,8006,6695,331,36,95475,16224,11.8,9.2,15192,15710,32.3,10.8,63720,18408,39.9,10.9,130219,15430,10.6,7.4,122957,38522,5.4,5.3,149950,15815,0.0,8.7,-,**,1240,115,29156,4719,85.9,9.2,31115,4973,0.4,0.8,-,**,0.0,2.4,-,**,1.0,1.2,N,N,1.0,1.5,N,N,2.1,2.5,36877,38246,9.6,8.7,N,N,7.3,4.0,35678,17632,81.8,9.6,30459,5019,21.3,(X),(X),(X),20.8,(X),(X),(X),18.5,(X),(X),(X)
1400000US08123002019,08123002019,"Census Tract 20.19, Weld County, Colorado",1428,93,90749,7761,88.8,4.3,90944,8484,19.3,5.6,8099,4031,16.9,4.5,19441,2769,0.8,1.0,N,N,2.0,2.3,N,N,12.6,4.9,31286,9319,1080,92,93431,9724,10.1,5.2,N,N,30.9,8.0,N,N,45.0,9.3,N,N,2.5,2.5,N,N,9.3,5.0,N,N,2.2,3.0,N,N,4262,303,30728,3423,87.3,5.6,32437,3794,0.4,0.7,-,**,0.3,0.6,N,N,1.1,1.4,18269,10616,0.0,0.7,-,**,9.0,5.3,15374,8094,1.9,1.1,34033,27961,18.1,7.3,25520,8336,79.0,7.2,32363,4050,30.3,(X),(X),(X),29.6,(X),(X),(X),23.1,(X),(X),(X)
1400000US08123002020,08123002020,"Census Tract 20.20, Weld County, Colorado",1591,88,100511,8081,93.9,4.0,100442,8199,21.2,6.1,3925,1664,12.8,3.9,17157,2788,0.9,1.1,N,N,0.4,0.7,N,N,8.7,3.6,21289,10963,1394,102,103555,9210,3.3,3.1,51830,12541,27.7,6.6,78535,12995,49.6,7.2,111613,14291,8.2,3.7,112920,39691,8.3,4.4,149197,21616,2.8,2.0,105826,26841,5192,283,31245,2816,92.6,3.1,31782,3277,0.4,0.5,N,N,0.5,0.7,N,N,2.6,1.9,25785,7930,0.0,0.6,-,**,0.2,0.3,-,**,3.8,2.6,12898,8015,12.4,4.2,19689,4859,82.8,4.8,33030,4009,23.4,(X),(X),(X),19.0,(X),(X),(X),17.7,(X),(X),(X)
1400000US08123002021,08123002021,"Census Tract 20.21, Weld County, Colorado",209,56,100132,25202,78.9,9.4,89870,28403,47.4,17.5,36339,29971,44.5,18.1,16643,4977,0.0,13.3,-,**,0.0,13.3,-,**,15.3,8.7,9656,3987,135,28,113841,22323,17.0,9.8,N,N,18.5,10.7,N,N,53.3,15.8,N,N,8.9,8.2,N,N,2.2,3.8,N,N,0.0,19.8,N,N,460,97,45909,8513,94.6,7.2,46566,8943,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,3.0,4.7,N,N,2.4,2.9,-,**,4.6,7.1,N,N,94.6,7.2,46566,8943,26.3,(X),(X),(X),22.2,(X),(X),(X),19.9,(X),(X),(X)
1400000US08123002101,08123002101,"Census Tract 21.01, Weld County, Colorado",2557,217,75461,9720,88.5,5.5,76370,9674,17.6,7.1,11286,8977,14.7,4.0,18394,4230,0.5,0.9,N,N,0.3,0.6,N,N,8.4,3.6,17690,6615,1970,195,83696,11146,7.7,4.5,32469,11250,26.0,8.2,64612,8411,43.5,8.9,94937,20896,6.6,4.5,111935,43007,10.2,5.7,109533,43519,6.0,5.6,76108,11694,7492,507,26316,3750,90.5,5.6,27414,4123,0.7,0.8,-,**,0.2,0.3,N,N,2.5,2.7,12856,21988,0.0,0.4,-,**,4.8,4.7,19360,10278,1.3,1.1,18053,23851,27.3,6.7,17287,2994,68.2,7.8,31088,5025,31.3,(X),(X),(X),31.3,(X),(X),(X),23.2,(X),(X),(X)
1400000US08123002102,08123002102,"Census Tract 21.02, Weld County, Colorado",4142,324,93682,10001,86.6,3.9,90612,10811,18.5,4.7,26098,13768,22.2,4.6,19085,3083,1.6,1.7,15187,10032,1.3,1.3,2489,1244,21.7,4.6,22421,4208,3509,238,99362,11647,9.3,3.7,N,N,28.0,6.0,N,N,46.4,7.4,N,N,7.0,2.7,N,N,9.1,3.6,N,N,0.3,0.7,N,N,12241,216,32091,3386,92.4,2.2,33302,3688,0.1,0.2,N,N,0.8,0.8,N,N,0.2,0.2,N,N,0.0,0.2,-,**,4.2,1.9,17489,5551,2.3,1.4,16351,9763,14.0,3.2,16968,4222,83.7,3.5,34917,4314,27.9,(X),(X),(X),27.8,(X),(X),(X),22.9,(X),(X),(X)
1400000US08123002103,08123002103,"Census Tract 21.03, Weld County, Colorado",3162,188,104801,12464,84.0,4.4,106169,13018,34.2,6.7,15593,10828,24.5,4.8,18087,2991,0.9,1.0,13552,3339,1.0,1.0,3213,546,18.6,4.3,24084,6836,2397,176,114526,10335,9.7,4.0,50030,12006,31.4,6.8,102225,21363,39.4,6.6,126384,10863,4.8,2.7,105000,16639,13.3,5.1,163050,31610,1.4,1.2,76633,41237,8369,499,40055,4117,92.2,3.1,41479,4513,0.0,0.1,-,**,0.0,0.1,-,**,2.9,2.4,11121,4053,0.0,0.4,-,**,2.9,1.8,35880,30405,1.9,1.9,22494,13417,10.6,3.5,25466,9731,85.8,3.6,42874,4751,26.9,(X),(X),(X),30.0,(X),(X),(X),25.9,(X),(X),(X)
1400000US08123002203,08123002203,"Census Tract 22.03, Weld County, Colorado",463,64,99561,17953,89.8,4.8,93133,19924,35.6,10.9,18144,10241,19.2,5.0,23458,5798,1.7,2.1,N,N,0.0,6.3,-,**,9.1,4.9,25914,12713,406,56,106372,19416,10.6,5.3,N,N,31.3,11.7,N,N,55.2,12.1,N,N,1.5,2.9,N,N,1.5,2.5,N,N,0.0,7.1,N,N,1255,169,37399,7758,98.2,1.7,37718,7846,0.0,2.4,-,**,0.3,0.7,N,N,0.0,2.4,-,**,0.0,2.4,-,**,1.0,1.4,N,N,0.6,0.8,N,N,9.6,6.2,9212,6112,90.4,6.2,40378,7842,50.3,(X),(X),(X),54.9,(X),(X),(X),39.5,(X),(X),(X)
1400000US08123002204,08123002204,"Census Tract 22.04, Weld County, Colorado",822,38,83898,7642,83.9,5.3,82062,9850,36.9,8.2,7008,2546,26.4,5.2,19447,2392,3.2,3.3,N,N,0.9,1.3,N,N,17.3,5.4,30214,11968,528,66,103296,9985,7.4,3.7,70521,27307,37.3,9.3,78129,18050,33.5,8.7,131102,16973,8.0,6.5,105326,33078,13.8,6.3,120132,9676,0.0,5.5,-,**,2002,143,34970,2750,98.6,1.1,34567,2494,0.0,1.5,-,**,0.8,0.7,111619,62571,0.2,0.3,N,N,0.0,1.5,-,**,0.0,1.5,-,**,0.4,0.7,-,**,5.2,3.6,31985,27508,93.7,3.8,35207,2976,32.6,(X),(X),(X),33.5,(X),(X),(X),30.3,(X),(X),(X)
1400000US08123002205,08123002205,"Census Tract 22.05, Weld County, Colorado",1887,68,70659,8647,83.5,4.8,74742,10497,19.3,5.4,3929,2235,19.7,3.5,16579,2593,1.2,1.3,N,N,4.4,4.0,4580,4432,18.2,3.9,13990,3044,1317,121,76340,8697,5.3,2.6,N,N,32.3,8.8,N,N,41.2,8.4,N,N,8.5,4.6,N,N,11.9,6.5,N,N,0.7,1.1,N,N,4923,228,27839,3507,94.9,2.5,27983,3634,1.1,0.9,N,N,0.8,0.8,N,N,0.3,0.5,-,**,0.0,0.6,-,**,1.0,1.0,N,N,2.0,1.4,N,N,12.1,3.2,17135,6294,83.6,4.0,29351,4076,35.0,(X),(X),(X),38.1,(X),(X),(X),31.7,(X),(X),(X)
1400000US08123002206,08123002206,"Census Tract 22.06, Weld County, Colorado",1383,64,81981,8956,84.2,5.7,75980,10688,35.0,7.0,12343,4901,28.3,6.0,17628,2697,1.1,1.6,N,N,0.7,1.0,N,N,30.6,7.4,20676,7011,828,118,101138,12255,10.5,6.8,70803,26681,22.5,9.3,65780,16011,49.9,12.2,117349,16671,3.0,3.0,184056,162444,14.1,8.0,104966,16176,0.0,3.6,-,**,3402,190,33834,3365,94.2,3.9,32947,3458,0.0,0.9,-,**,1.8,2.0,N,N,0.5,0.8,-,**,0.0,0.9,-,**,0.9,1.0,N,N,2.6,2.9,46860,40914,11.7,6.6,13872,8223,83.7,6.8,35674,3617,30.0,(X),(X),(X),22.8,(X),(X),(X),21.1,(X),(X),(X)
1400000US08123002207,08123002207,"Census Tract 22.07, Weld County, Colorado",830,46,92403,8763,87.5,4.1,90993,8219,24.8,6.3,18230,12540,19.3,3.6,17312,3494,0.0,3.5,-,**,0.0,3.5,-,**,15.3,5.0,21346,6174,655,54,96126,10882,12.1,5.5,N,N,31.8,7.6,N,N,41.5,7.7,N,N,3.5,3.0,N,N,8.2,4.6,N,N,2.9,3.3,N,N,2576,124,30632,2927,94.0,5.1,30648,3042,0.0,1.2,-,**,0.5,0.6,-,**,5.2,5.0,34887,13564,0.0,1.2,-,**,0.3,0.5,-,**,0.0,1.2,-,**,4.2,2.4,25415,14100,90.6,5.2,30625,3285,28.7,(X),(X),(X),24.1,(X),(X),(X),21.2,(X),(X),(X)
1400000US08123002208,08123002208,"Census Tract 22.08, Weld County, Colorado",1681,108,96832,7976,87.4,4.2,94373,8505,25.6,5.5,18332,9421,19.0,4.6,23761,3117,2.4,2.1,9229,3084,0.8,1.0,1714,1622,14.7,4.6,28913,7880,1395,114,103678,9405,12.3,4.3,46300,18660,21.3,5.5,93952,14627,44.9,6.6,114880,15940,4.2,2.8,61964,8530,16.1,5.3,136433,17561,1.1,1.2,155975,55517,4935,268,33526,2811,93.8,3.1,35062,2832,0.8,0.6,N,N,0.5,0.7,7500,3369,1.0,1.4,9979,3631,0.0,0.6,-,**,1.8,2.0,12100,2654,2.2,1.5,8735,5545,11.1,5.1,21072,5497,84.5,5.8,36387,3093,27.8,(X),(X),(X),30.0,(X),(X),(X),24.9,(X),(X),(X)
1400000US08123002209,08123002209,"Census Tract 22.09, Weld County, Colorado",527,75,117296,22435,72.9,6.0,127027,32037,34.5,9.5,25249,16592,36.1,7.3,17673,2750,0.8,1.2,N,N,2.8,2.5,1380,1526,22.4,7.4,32903,10643,384,81,124227,23835,14.8,5.9,N,N,22.7,9.2,N,N,47.1,12.2,N,N,2.9,2.9,N,N,10.2,6.7,N,N,2.3,3.8,N,N,1372,241,46119,10235,99.3,0.9,46033,10333,0.0,2.2,-,**,0.4,0.7,N,N,0.2,0.5,N,N,0.0,2.2,-,**,0.0,2.2,-,**,0.0,2.2,-,**,3.4,3.2,25009,9222,96.0,3.4,46767,10734,32.1,(X),(X),(X),27.9,(X),(X),(X),26.7,(X),(X),(X)
1400000US08123002210,08123002210,"Census Tract 22.10, Weld County, Colorado",235,43,135081,23716,96.6,3.9,124049,23904,35.3,11.7,11300,7486,28.5,13.1,11454,6472,0.0,12.0,-,**,0.0,12.0,-,**,23.4,12.7,28691,6422,197,42,138024,26895,2.0,3.3,N,N,25.9,12.8,N,N,52.3,14.5,N,N,13.7,13.7,N,N,6.1,5.3,N,N,0.0,14.1,N,N,754,202,42909,8461,91.8,11.4,46406,6198,2.5,3.6,N,N,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,5.7,7.9,-,**,3.1,3.0,N,N,88.7,11.0,41828,7229,27.2,(X),(X),(X),29.9,(X),(X),(X),15.7,(X),(X),(X)
1400000US08123002300,08123002300,"Census Tract 23, Weld County, Colorado",1869,80,72523,5871,83.2,3.5,70970,7093,20.7,3.6,10311,4131,26.8,4.4,17466,1377,3.1,1.3,9164,2020,1.3,1.0,4000,1541,19.8,4.5,21375,4783,1409,94,79938,6865,13.1,4.2,49370,11857,33.4,6.5,55306,11203,39.2,6.5,98178,8372,6.7,2.7,116213,67114,6.1,2.8,107181,22053,1.5,1.5,145400,34563,4908,282,27975,2675,92.5,3.0,28893,2857,0.0,0.6,-,**,0.2,0.2,32467,13093,0.0,0.6,-,**,0.0,0.6,-,**,2.8,2.2,10115,5444,4.5,2.2,19911,11872,19.8,4.3,15476,2808,77.0,4.4,31543,3529,47.6,(X),(X),(X),47.3,(X),(X),(X),39.0,(X),(X),(X)
1400000US08123002501,08123002501,"Census Tract 25.01, Weld County, Colorado",1845,121,73845,8835,83.4,3.6,68075,6737,26.4,4.6,35528,25531,23.3,3.3,15364,1682,4.3,1.7,6680,1495,1.3,1.0,3246,3398,12.6,2.8,21591,3910,1429,127,82294,10458,11.0,4.1,97398,76773,25.1,5.1,64298,8042,46.6,6.4,93894,13317,8.9,4.6,39338,19530,7.1,3.5,102960,14338,1.3,0.9,66126,30673,4957,356,27903,3505,94.4,2.2,28810,3748,0.4,0.3,5076,5967,0.8,0.6,9026,7298,0.2,0.3,N,N,0.0,0.6,-,**,0.6,0.4,21631,5354,3.6,1.6,11199,5975,8.4,3.5,9916,3970,88.6,3.9,30057,4132,40.1,(X),(X),(X),41.0,(X),(X),(X),30.8,(X),(X),(X)
1400000US08123002502,08123002502,"Census Tract 25.02, Weld County, Colorado",2183,138,80408,10599,80.9,5.1,80641,9557,23.1,6.2,24941,13354,29.0,5.1,18609,2932,3.5,1.9,8703,2171,1.1,1.1,983,1190,12.5,3.9,19089,5398,1639,146,89736,11065,8.9,3.3,53890,17348,36.2,6.7,60116,9954,41.5,7.1,113129,16728,5.7,2.8,101904,43132,5.7,2.9,121039,27720,2.0,1.6,179259,55543,5681,395,31415,4324,97.6,1.7,31884,4320,0.0,0.5,-,**,0.3,0.4,N,N,0.2,0.2,N,N,0.0,0.5,-,**,1.2,1.5,N,N,0.8,0.7,27698,9254,16.1,4.8,12195,3104,83.1,4.9,35245,4920,42.4,(X),(X),(X),44.8,(X),(X),(X),35.2,(X),(X),(X)
1400000US08125963100,08125963100,"Census Tract 9631, Yuma County, Colorado",1555,143,59664,8331,80.6,4.5,55687,5482,26.9,5.3,26799,20231,29.2,4.0,13656,1651,4.1,2.3,7955,1291,2.4,1.6,1582,941,12.9,3.7,18910,4867,1027,97,69903,12805,10.9,3.6,83475,77409,33.7,6.9,43881,8877,41.3,7.1,86297,14186,4.1,3.1,41355,7562,8.2,3.6,93464,17815,1.9,1.7,56874,19048,4791,259,21258,3235,97.5,1.5,21551,3340,0.1,0.1,N,N,0.2,0.3,N,N,0.2,0.3,25473,27573,0.0,0.6,-,**,0.3,0.3,39258,8136,1.8,1.2,3576,4618,18.5,3.2,7716,1916,80.4,3.1,24517,3956,40.8,(X),(X),(X),36.7,(X),(X),(X),31.5,(X),(X),(X)
1400000US08125963200,08125963200,"Census Tract 9632, Yuma County, Colorado",2310,137,54800,6251,75.2,4.3,57508,7771,29.2,5.9,7458,2589,34.4,4.7,14156,1979,8.8,4.4,6414,1687,1.1,1.3,3504,1784,17.4,5.4,16615,4481,1256,144,71612,9486,16.6,6.2,34977,10339,24.5,7.5,46455,9904,51.6,8.2,93533,17151,3.4,3.1,54207,13833,3.9,3.1,110616,12274,0.0,2.4,-,**,5394,259,25012,2713,91.2,4.3,26680,2864,2.2,2.9,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,4.3,4.5,9158,3122,2.3,1.7,12528,13545,24.4,2.9,11535,2201,73.7,2.8,29945,3351,36.4,(X),(X),(X),32.8,(X),(X),(X),34.3,(X),(X),(X)
1400000US39001770100,39001770100,"Census Tract 7701, Adams County, Ohio",1934,143,43976,4202,61.9,5.4,45402,5306,18.5,4.4,11533,5756,40.1,4.5,16145,1567,13.7,3.8,10345,1552,2.6,1.4,2482,1331,20.3,3.0,23892,12627,1225,118,51324,5228,25.0,6.1,N,N,35.8,8.0,N,N,30.9,7.1,N,N,3.8,2.1,N,N,4.1,2.4,N,N,0.5,0.8,N,N,4699,292,18685,1877,96.7,1.8,18531,1836,1.2,1.1,41320,23291,0.4,0.5,10035,6944,0.5,0.7,N,N,0.0,0.6,-,**,0.0,0.6,-,**,1.2,1.1,12444,18580,1.4,1.1,11456,4401,95.4,2.1,18605,1856,43.5,(X),(X),(X),36.8,(X),(X),(X),29.4,(X),(X),(X)
1400000US39001770200,39001770200,"Census Tract 7702, Adams County, Ohio",1731,112,52914,5838,64.5,5.5,60151,7549,20.6,4.3,5832,3022,35.8,4.3,15213,1466,12.0,4.0,8579,1024,2.9,1.6,3235,874,21.8,4.9,21983,4477,1330,100,60600,7344,26.5,6.2,25932,5037,31.7,6.2,44559,7599,31.1,6.4,89456,9544,2.6,2.2,66934,14252,5.1,3.2,142431,31602,2.9,2.2,94018,35549,4966,363,19433,2157,97.0,1.8,19908,2230,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.2,0.3,N,N,2.8,1.7,N,N,1.6,1.1,N,N,95.9,2.0,19705,2204,27.6,(X),(X),(X),25.6,(X),(X),(X),21.6,(X),(X),(X)
1400000US39001770300,39001770300,"Census Tract 7703, Adams County, Ohio",2469,174,48542,5643,68.2,6.0,53572,6474,12.2,4.1,10142,9820,30.4,5.0,19032,2379,8.4,3.8,7885,1575,2.9,1.9,1258,654,17.3,4.9,16060,3703,1986,177,50074,5787,26.6,6.6,N,N,32.7,6.7,N,N,27.1,7.5,N,N,8.8,4.9,N,N,4.4,3.1,N,N,0.4,0.7,N,N,7019,415,17398,1701,99.1,1.3,17497,1678,0.0,0.4,-,**,0.0,0.4,-,**,0.0,0.4,-,**,0.0,0.4,-,**,0.0,0.4,-,**,0.9,1.3,N,N,0.4,0.6,N,N,98.7,1.3,17486,1685,33.5,(X),(X),(X),27.8,(X),(X),(X),25.6,(X),(X),(X)
1400000US39001770400,39001770400,"Census Tract 7704, Adams County, Ohio",1864,192,43048,7108,63.4,7.0,46382,10076,20.4,5.5,4334,3208,43.3,7.0,12443,1555,6.5,3.1,8155,2916,3.9,3.3,5707,2905,25.7,6.1,19819,5086,1077,166,54542,11787,20.4,7.6,22745,7501,34.2,10.5,54261,11495,26.9,8.5,87665,34296,13.6,5.9,26172,6961,4.8,4.8,86527,20715,0.0,2.5,-,**,4697,386,18054,3003,98.7,0.9,18153,3073,1.1,0.9,8080,5906,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.2,0.4,N,N,0.0,0.6,-,**,0.2,0.4,N,N,98.7,0.9,18153,3073,33.9,(X),(X),(X),38.3,(X),(X),(X),35.3,(X),(X),(X)
1400000US39001770500,39001770500,"Census Tract 7705, Adams County, Ohio",1396,103,42312,5769,61.7,7.0,45562,8810,7.6,3.9,7831,10543,39.0,6.1,16117,2573,14.1,5.3,8436,988,4.3,2.9,4055,1686,20.0,5.1,21404,5804,906,114,48397,7549,24.0,6.8,N,N,41.3,11.9,N,N,20.3,7.4,N,N,3.0,2.6,N,N,11.4,6.8,N,N,0.1,0.3,N,N,3301,315,17980,2711,95.6,2.5,18316,2734,0.1,0.1,N,N,1.3,1.2,19677,4703,0.2,0.3,N,N,0.0,0.8,-,**,0.0,0.8,-,**,2.8,2.1,4925,1536,0.0,0.8,-,**,95.6,2.5,18316,2734,33.2,(X),(X),(X),32.5,(X),(X),(X),27.3,(X),(X),(X)
1400000US39001770600,39001770600,"Census Tract 7706, Adams County, Ohio",1464,109,49366,6661,65.4,6.8,51422,7418,7.1,2.7,16784,16822,38.7,6.4,13844,1703,9.8,2.8,9122,1426,4.2,1.8,2873,1014,26.8,5.9,27565,17173,917,100,53485,6810,27.8,6.8,26671,5984,30.4,8.4,58309,19705,27.9,6.6,74191,10745,8.4,4.8,36835,7542,4.0,2.2,86219,30517,1.4,2.0,73662,31932,3547,266,20645,2701,95.8,2.8,21090,2813,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.1,0.2,-,**,4.1,2.8,10721,4329,1.8,1.4,N,N,94.0,3.1,21397,2868,36.3,(X),(X),(X),39.5,(X),(X),(X),30.6,(X),(X),(X)
1400000US39003010100,39003010100,"Census Tract 101, Allen County, Ohio",1626,114,73976,6890,71.9,4.2,80686,10609,36.5,6.1,12585,4548,33.5,4.4,16162,1676,1.0,1.1,N,N,3.1,1.9,4160,1368,25.4,4.7,18368,3454,1195,111,85771,9461,18.7,4.7,47376,13652,19.1,7.2,91836,28692,44.9,8.2,101622,10724,6.1,5.5,21819,11397,11.2,4.8,111073,36674,0.0,2.3,-,**,4433,197,28119,2785,95.0,2.7,28557,3050,2.8,1.8,24015,13409,0.0,0.6,-,**,0.8,0.8,38300,10957,0.0,0.6,-,**,0.0,0.6,-,**,1.4,1.5,N,N,3.0,2.2,15018,15898,92.0,3.7,29005,2958,23.5,(X),(X),(X),22.9,(X),(X),(X),23.0,(X),(X),(X)
1400000US39003010200,39003010200,"Census Tract 102, Allen County, Ohio",1498,76,63401,4040,78.5,3.6,64573,5157,23.3,4.3,6916,3327,32.3,3.6,18290,1703,3.7,2.6,7824,1332,1.9,1.3,2300,1439,21.0,4.5,17345,4423,1161,81,69861,5069,13.6,3.9,N,N,22.8,5.1,N,N,39.3,6.2,N,N,6.1,2.7,N,N,16.0,5.1,N,N,2.2,2.2,N,N,4105,230,24241,1812,98.9,1.1,24312,1823,0.4,0.4,20313,7513,0.0,0.7,-,**,0.6,0.8,N,N,0.0,0.7,-,**,0.1,0.2,N,N,0.1,0.1,-,**,1.3,1.1,36381,13222,97.8,1.6,24151,1867,29.3,(X),(X),(X),28.9,(X),(X),(X),22.6,(X),(X),(X)
1400000US39003010300,39003010300,"Census Tract 103, Allen County, Ohio",601,53,74754,11213,81.4,4.3,61882,10035,28.6,7.3,26982,14738,28.3,4.7,20120,1990,7.8,4.9,15632,8847,1.7,1.8,N,N,19.1,4.7,39245,22867,428,56,80590,11400,13.8,5.3,N,N,27.6,8.0,N,N,38.8,10.6,N,N,10.0,7.4,N,N,8.2,4.6,N,N,1.6,2.0,N,N,1533,135,30226,4690,99.7,0.4,30305,4712,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.3,0.4,-,**,3.6,3.6,N,N,96.4,3.6,30668,4979,36.9,(X),(X),(X),38.6,(X),(X),(X),28.8,(X),(X),(X)
1400000US39003010600,39003010600,"Census Tract 106, Allen County, Ohio",1773,163,71467,11286,75.1,5.0,74779,15008,18.0,3.5,5469,2338,36.8,5.3,19786,2139,3.0,1.6,6468,2255,0.9,0.8,3575,1683,31.2,5.5,17864,3306,1400,132,80108,14254,16.5,4.9,34559,5315,26.0,5.7,44472,8430,41.1,6.3,113247,32353,9.1,4.3,62376,9734,4.6,2.3,185500,116289,2.7,2.5,79139,39067,5052,245,25237,3652,94.9,3.2,23527,2807,0.9,0.8,21054,15089,0.1,0.1,N,N,2.1,2.8,N,N,0.0,0.5,-,**,0.1,0.2,-,**,1.9,1.4,3386,3200,0.5,0.5,N,N,94.6,3.3,23559,2824,30.6,(X),(X),(X),31.5,(X),(X),(X),27.6,(X),(X),(X)
1400000US39003010800,39003010800,"Census Tract 108, Allen County, Ohio",2919,166,81084,5322,75.3,3.7,83910,7398,30.5,4.7,9189,2642,36.9,3.7,20529,1768,2.1,1.4,10477,2511,0.6,0.6,5461,4660,29.1,4.0,20180,3505,2131,185,95070,7183,15.7,4.2,48423,5953,29.0,5.3,89137,13476,39.1,5.6,107573,12505,5.8,3.7,75876,16937,9.1,2.8,151829,34377,1.3,1.2,101533,16903,7673,414,31716,2063,95.6,2.0,32083,2147,2.3,1.3,36773,7814,0.0,0.4,-,**,0.2,0.2,N,N,0.0,0.4,-,**,0.5,0.5,N,N,1.4,1.1,5630,3211,2.5,2.2,38870,16375,93.4,2.7,31811,2168,33.1,(X),(X),(X),34.2,(X),(X),(X),24.3,(X),(X),(X)
