GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US08003960100,08003960100,"Census Tract 9601, Alamosa County, Colorado",916,89,45872,3700,93.8,3.8,45160,3409,0.0,3.2,-,**,0.9,1.4,-,**,0.0,3.2,-,**,0.0,3.2,-,**,2.6,2.0,(X),(X),2.7,2.9,(X),(X),27.4,7.8,38750,11893,70.5,7.8,50577,9347,3.4,3.4,(X),(X),27.3,6.6,(X),(X),46.4,6.8,(X),(X),22.9,5.1,(X),(X),696,89,55682,11522,37.1,7.3,46250,5798,62.9,7.3,59052,7119,84.2,7.1,(X),(X),8.9,5.9,(X),(X),6.9,5.4,(X),(X),220,65,17500,6577,56.4,16.0,(X),(X),45.9,17.2,(X),(X),10.5,12.4,(X),(X),43.6,16.0,(X),(X),35.5,16.2,(X),(X),8.2,6.8,(X),(X),24.9,(X),(X),(X),23.6,(X),(X),(X),19.5,(X),(X),(X)
1400000US08003960200,08003960200,"Census Tract 9602, Alamosa County, Colorado",2751,149,41168,13813,92.4,3.5,40806,16855,1.9,2.0,(X),(X),0.0,1.1,-,**,1.1,1.2,-,**,0.0,1.1,-,**,1.7,2.0,-,**,2.8,2.3,71176,7199,36.4,6.5,(X),(X),59.8,6.5,45469,8456,15.4,5.8,9398,7225,29.1,5.4,49375,14774,36.0,4.8,54803,23745,19.4,3.8,26964,13639,1402,180,63136,9646,53.3,7.8,56250,19429,46.7,7.8,67313,24419,80.2,7.8,(X),(X),12.1,6.5,(X),(X),7.6,5.2,(X),(X),1349,180,14575,6241,68.8,9.2,(X),(X),50.7,13.7,(X),(X),18.1,10.5,(X),(X),31.2,9.2,(X),(X),26.4,9.1,(X),(X),4.8,3.5,(X),(X),26.5,(X),(X),(X),19.5,(X),(X),(X),33.7,(X),(X),(X)
1400000US08003960300,08003960300,"Census Tract 9603, Alamosa County, Colorado",1620,153,25755,3177,85.7,6.1,24683,4080,3.7,3.4,26875,18583,2.5,2.1,52583,36170,0.3,0.6,-,**,0.0,1.8,-,**,5.7,3.6,(X),(X),2.0,2.0,(X),(X),66.6,6.9,24864,4139,28.4,5.6,27179,18288,16.7,6.9,23137,3452,30.4,7.1,28824,6534,33.0,6.0,25417,11241,19.9,4.4,25938,2151,996,135,30522,5151,57.3,8.8,30387,6318,42.7,8.8,30750,12403,61.2,9.9,(X),(X),29.3,9.4,(X),(X),9.4,6.7,(X),(X),624,161,16923,10122,41.7,13.9,(X),(X),37.8,12.9,(X),(X),3.8,4.2,(X),(X),58.3,13.9,(X),(X),48.2,12.6,(X),(X),10.1,7.7,(X),(X),25.2,(X),(X),(X),21.1,(X),(X),(X),31.9,(X),(X),(X)
1400000US08005004951,08005004951,"Census Tract 49.51, Arapahoe County, Colorado",1125,87,35707,2328,77.3,8.1,33458,3704,6.0,5.8,39107,14691,0.0,2.6,-,**,6.8,4.8,36860,28813,0.5,1.0,-,**,9.1,4.7,47105,13141,0.3,0.5,-,**,20.6,7.6,52656,22091,65.8,9.6,31845,5890,18.2,8.5,(X),(X),64.1,10.0,(X),(X),16.2,5.7,(X),(X),1.5,1.3,(X),(X),247,93,36287,17363,25.9,15.4,26818,6405,74.1,15.4,58162,41317,60.7,19.1,(X),(X),23.9,13.7,(X),(X),15.4,15.2,(X),(X),878,111,35500,3327,36.2,12.2,33487,7023,28.0,11.1,30227,10769,8.2,5.7,47368,29354,63.8,12.2,36105,3407,37.8,9.4,35156,6622,26.0,9.9,47037,18374,22.5,(X),(X),(X),31.2,(X),(X),(X),20.0,(X),(X),(X)
1400000US08005004952,08005004952,"Census Tract 49.52, Arapahoe County, Colorado",1540,136,45605,9427,78.7,7.1,46855,7348,5.0,4.0,52950,17390,0.0,1.9,-,**,4.4,4.2,(X),(X),0.0,1.9,-,**,9.1,5.2,23833,5901,2.9,2.4,83333,25008,18.5,5.2,23861,8370,69.9,7.5,48952,5316,14.0,6.2,24145,20018,55.9,6.9,50050,7831,26.5,6.6,36250,21959,3.6,1.2,21364,17784,436,112,47333,23728,47.7,14.9,23148,9274,52.3,14.9,66071,13564,64.0,15.1,(X),(X),31.0,14.6,(X),(X),5.0,5.7,(X),(X),1104,178,44038,11555,40.9,9.5,(X),(X),27.9,7.8,(X),(X),13.0,6.7,(X),(X),59.1,9.5,(X),(X),45.0,9.4,(X),(X),14.0,6.3,(X),(X),20.9,(X),(X),(X),21.8,(X),(X),(X),20.6,(X),(X),(X)
1400000US08005005551,08005005551,"Census Tract 55.51, Arapahoe County, Colorado",1130,74,37386,14822,64.4,10.1,43281,9973,3.6,2.5,"2,500-",***,0.0,2.6,-,**,1.1,1.4,-,**,0.0,2.6,-,**,28.7,10.4,34786,25444,2.2,2.8,-,**,51.3,10.6,34929,13644,44.2,9.6,45929,6246,2.8,3.4,-,**,49.5,7.1,45737,16119,37.8,6.8,34107,11705,9.9,3.5,23438,16112,689,95,34784,8465,61.4,9.5,33646,14671,38.6,9.5,38500,17611,49.3,13.5,(X),(X),44.0,12.6,(X),(X),6.7,6.4,(X),(X),441,109,45154,12084,25.2,9.6,(X),(X),15.2,8.0,(X),(X),10.0,5.9,(X),(X),74.8,9.6,(X),(X),51.9,14.9,(X),(X),22.9,13.9,(X),(X),20.4,(X),(X),(X),23.4,(X),(X),(X),15.9,(X),(X),(X)
1400000US08005005552,08005005552,"Census Tract 55.52, Arapahoe County, Colorado",1068,130,30053,6147,79.3,8.3,27204,5378,0.0,2.8,-,**,5.1,4.9,(X),(X),0.0,2.8,-,**,0.0,2.8,-,**,11.1,7.2,(X),(X),4.5,3.5,53235,10780,30.7,7.9,25000,5462,61.8,8.4,31500,8748,7.5,6.7,3065,2708,24.2,8.4,27391,22207,33.2,8.2,46685,19404,35.1,8.4,24792,10763,609,118,32461,12297,37.4,11.9,17500,15107,62.6,11.9,45489,17163,60.3,14.7,(X),(X),34.5,14.5,(X),(X),5.3,4.3,(X),(X),459,115,18938,11957,52.7,14.3,(X),(X),40.5,13.0,(X),(X),12.2,9.9,(X),(X),47.3,14.3,(X),(X),40.3,13.8,(X),(X),7.0,7.4,(X),(X),30.6,(X),(X),(X),20.5,(X),(X),(X),35.7,(X),(X),(X)
1400000US08005005553,08005005553,"Census Tract 55.53, Arapahoe County, Colorado",1459,83,51662,5036,82.5,7.1,56936,10257,8.4,4.3,(X),(X),0.0,2.0,-,**,3.6,3.9,48676,17149,0.0,2.0,-,**,4.1,3.2,(X),(X),1.5,1.7,-,**,22.8,5.6,47909,20448,68.1,7.4,62763,10883,7.2,4.1,21971,16362,42.2,6.7,52500,21681,30.7,5.6,62692,5587,19.9,3.6,45833,9202,926,106,60530,13003,52.1,8.6,50714,14698,47.9,8.6,63906,6653,52.9,11.8,(X),(X),25.8,9.4,(X),(X),21.3,10.0,(X),(X),533,105,48934,6731,41.1,12.4,32350,22338,26.5,11.3,28750,3927,14.6,8.3,58750,28795,58.9,12.4,51181,5585,47.5,11.4,51146,5619,11.4,7.6,55089,36948,18.7,(X),(X),(X),21.8,(X),(X),(X),13.3,(X),(X),(X)
1400000US08005005611,08005005611,"Census Tract 56.11, Arapahoe County, Colorado",1796,99,64889,6455,95.5,2.6,66574,6440,0.4,0.6,-,**,0.0,1.7,-,**,1.4,1.2,(X),(X),0.0,1.7,-,**,1.4,2.1,-,**,1.3,1.6,-,**,5.0,2.8,(X),(X),93.0,3.0,65787,6287,0.7,0.8,-,**,28.8,4.7,72566,20277,37.1,4.5,83661,29827,33.4,3.5,53906,6992,1305,125,74120,9661,39.2,6.5,69659,30505,60.8,6.5,74259,11171,73.6,7.6,(X),(X),21.5,7.2,(X),(X),4.9,4.2,(X),(X),491,88,40060,12119,58.5,11.0,(X),(X),53.4,11.1,(X),(X),5.1,4.9,(X),(X),41.5,11.0,(X),(X),33.2,11.6,(X),(X),8.4,7.9,(X),(X),20.2,(X),(X),(X),19.5,(X),(X),(X),22.0,(X),(X),(X)
1400000US08005005612,08005005612,"Census Tract 56.12, Arapahoe County, Colorado",1551,40,74698,11134,92.7,4.1,78750,11828,0.6,1.0,-,**,0.5,0.7,-,**,1.7,1.9,-,**,0.0,1.9,-,**,2.9,2.8,"2,500-",***,1.6,2.4,-,**,9.2,4.8,35759,9758,86.8,5.2,81484,7747,4.9,3.6,(X),(X),31.5,5.3,(X),(X),39.0,4.8,(X),(X),24.6,4.0,(X),(X),1026,99,134375,44804,48.1,7.1,157604,142445,51.9,7.1,120694,36513,81.2,6.8,(X),(X),10.3,5.3,(X),(X),8.5,5.1,(X),(X),525,101,44271,16381,46.1,12.5,(X),(X),41.3,12.3,(X),(X),4.8,4.7,(X),(X),53.9,12.5,(X),(X),51.2,12.2,(X),(X),2.7,3.1,(X),(X),36.0,(X),(X),(X),35.6,(X),(X),(X),32.6,(X),(X),(X)
1400000US08005005614,08005005614,"Census Tract 56.14, Arapahoe County, Colorado",1273,54,86067,8290,93.3,4.4,81983,9449,0.0,2.3,-,**,0.5,0.9,-,**,2.3,2.6,-,**,0.0,2.3,-,**,1.6,1.9,-,**,2.3,2.6,-,**,4.7,3.1,96154,30326,90.2,5.1,81552,9656,1.5,2.5,-,**,29.3,4.0,110820,12234,40.5,5.3,87350,14678,28.8,3.1,47177,25154,850,80,98929,10258,39.9,6.2,112361,17712,60.1,6.2,87011,11155,84.4,7.0,104917,9454,7.9,4.9,72614,50195,7.8,5.2,76630,9433,423,83,52417,16781,60.3,13.9,(X),(X),45.9,11.1,(X),(X),14.4,9.3,(X),(X),39.7,13.9,(X),(X),25.3,12.2,(X),(X),14.4,10.4,(X),(X),37.5,(X),(X),(X),44.0,(X),(X),(X),24.3,(X),(X),(X)
1400000US08005005619,08005005619,"Census Tract 56.19, Arapahoe County, Colorado",1749,73,80250,14357,94.1,3.2,81167,15162,0.0,1.7,-,**,0.0,1.7,-,**,2.1,2.3,123150,36773,0.0,1.7,-,**,2.2,1.6,53125,30140,1.5,1.5,67250,33684,6.9,2.0,65662,13870,89.4,3.0,85771,12411,1.3,1.9,-,**,26.2,4.0,77344,30728,46.3,3.8,89567,7247,26.2,3.4,59107,22758,1214,105,93093,8710,38.6,6.5,106500,32232,61.4,6.5,89583,10697,89.3,5.2,(X),(X),7.8,3.3,(X),(X),2.9,3.9,(X),(X),535,108,46250,13711,45.0,12.7,(X),(X),39.1,11.6,(X),(X),6.0,6.5,(X),(X),55.0,12.7,(X),(X),36.6,13.3,(X),(X),18.3,10.2,(X),(X),26.2,(X),(X),(X),24.6,(X),(X),(X),24.1,(X),(X),(X)
1400000US08005005620,08005005620,"Census Tract 56.20, Arapahoe County, Colorado",1663,99,49747,3474,92.7,3.7,50996,3665,1.0,1.1,-,**,0.0,1.8,-,**,4.5,3.4,(X),(X),0.0,1.8,-,**,1.3,1.4,-,**,0.5,0.8,-,**,9.5,4.6,49559,14725,85.0,5.1,50527,3732,11.4,4.6,25481,5894,27.7,4.3,57424,10770,27.6,5.5,56550,6743,33.3,4.4,38026,14506,584,109,58125,8933,38.0,11.8,56964,19334,62.0,11.8,58594,11950,60.6,9.8,(X),(X),26.5,9.0,(X),(X),12.8,7.8,(X),(X),1079,116,41555,7588,64.4,7.7,(X),(X),57.4,7.7,(X),(X),7.0,4.0,(X),(X),35.6,7.7,(X),(X),32.5,7.8,(X),(X),3.1,2.1,(X),(X),15.6,(X),(X),(X),14.6,(X),(X),(X),16.1,(X),(X),(X)
1400000US08005005621,08005005621,"Census Tract 56.21, Arapahoe County, Colorado",1155,51,121850,21492,99.4,1.0,121500,20793,0.0,2.6,-,**,0.6,1.0,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,7.6,3.6,106786,46245,91.8,3.8,127750,19544,1.2,1.7,-,**,19.7,4.0,171429,70504,42.1,4.3,146786,33422,37.0,4.1,61583,12305,974,55,137857,19575,35.4,6.2,146705,35128,64.6,6.2,121518,36336,89.2,4.4,146131,17124,8.0,4.1,63750,53170,2.8,2.8,-,**,181,50,37292,9275,76.8,14.1,(X),(X),76.8,14.1,(X),(X),0.0,15.2,(X),(X),23.2,14.1,(X),(X),19.3,14.4,(X),(X),3.9,6.9,(X),(X),25.0,(X),(X),(X),24.6,(X),(X),(X),27.1,(X),(X),(X)
1400000US08005005622,08005005622,"Census Tract 56.22, Arapahoe County, Colorado",965,37,96298,11547,96.0,2.5,96923,14395,0.6,0.7,-,**,0.0,3.1,-,**,2.7,2.2,(X),(X),0.0,3.1,-,**,0.7,1.0,-,**,0.0,3.1,-,**,2.0,1.6,(X),(X),94.7,2.8,96731,12815,2.6,2.8,-,**,19.0,3.3,96776,54285,55.6,5.4,129659,44854,22.8,3.5,74583,21601,718,59,133333,32383,40.1,5.0,187143,75494,59.9,5.0,108438,24839,88.0,6.1,(X),(X),5.3,3.5,(X),(X),6.7,5.3,(X),(X),247,53,49250,22938,45.3,15.6,(X),(X),41.3,15.5,(X),(X),4.0,4.3,(X),(X),54.7,15.6,(X),(X),52.2,16.0,(X),(X),2.4,3.4,(X),(X),30.3,(X),(X),(X),28.6,(X),(X),(X),34.4,(X),(X),(X)
1400000US08005005623,08005005623,"Census Tract 56.23, Arapahoe County, Colorado",1717,49,98917,9249,95.4,2.9,99556,10576,0.0,1.7,-,**,0.8,1.1,-,**,1.7,1.5,(X),(X),0.0,1.7,-,**,0.6,0.9,-,**,1.5,1.4,(X),(X),5.0,2.7,28977,13595,92.3,3.6,103611,12353,0.5,0.8,-,**,21.7,5.0,135893,60634,52.8,6.1,111000,9300,25.0,5.5,55714,4896,1205,90,118021,15312,36.8,7.1,135859,40238,63.2,7.1,106944,13438,86.7,5.2,(X),(X),10.2,4.0,(X),(X),3.1,3.4,(X),(X),512,89,62717,15566,62.3,10.6,(X),(X),54.3,10.5,(X),(X),8.0,6.1,(X),(X),37.7,10.6,(X),(X),37.7,10.6,(X),(X),0.0,5.7,(X),(X),19.7,(X),(X),(X),25.4,(X),(X),(X),6.4,(X),(X),(X)
1400000US08005005624,08005005624,"Census Tract 56.24, Arapahoe County, Colorado",837,36,106563,14798,96.3,2.4,105625,14544,1.1,1.4,-,**,0.0,3.5,-,**,0.6,1.0,-,**,0.0,3.5,-,**,0.6,0.9,-,**,1.4,1.5,-,**,1.6,1.5,-,**,95.3,2.7,104531,16764,0.0,3.5,-,**,21.7,4.5,130625,42906,46.1,5.4,125833,11134,32.1,5.1,58375,8391,680,48,120000,11075,36.6,6.7,132188,20010,63.4,6.7,105938,18568,84.7,6.1,122969,6169,13.4,5.4,92917,23106,1.9,2.0,-,**,157,50,45625,30061,58.6,16.5,(X),(X),45.2,15.9,(X),(X),13.4,9.9,(X),(X),41.4,16.5,(X),(X),35.0,16.4,(X),(X),6.4,7.8,(X),(X),20.4,(X),(X),(X),20.9,(X),(X),(X),14.0,(X),(X),(X)
1400000US08005005625,08005005625,"Census Tract 56.25, Arapahoe County, Colorado",1219,62,59792,8289,96.0,3.4,60217,8530,1.2,1.9,-,**,0.0,2.4,-,**,0.7,1.2,-,**,0.0,2.4,-,**,1.6,2.3,-,**,0.5,0.8,-,**,8.5,4.1,57813,41830,89.1,4.5,62742,8834,2.6,2.6,"2,500-",***,24.5,6.4,67550,23249,47.7,6.8,67697,9861,25.2,4.3,53995,9875,761,65,68410,2097,36.0,7.2,68257,1753,64.0,7.2,68843,12332,80.2,8.5,(X),(X),17.5,8.1,(X),(X),2.4,2.4,(X),(X),458,89,32440,20283,40.2,13.2,(X),(X),37.1,12.7,(X),(X),3.1,3.7,(X),(X),59.8,13.2,(X),(X),46.7,14.1,(X),(X),13.1,8.2,(X),(X),23.0,(X),(X),(X),29.0,(X),(X),(X),12.9,(X),(X),(X)
1400000US08005005626,08005005626,"Census Tract 56.26, Arapahoe County, Colorado",1630,58,65156,10557,96.3,3.2,66484,10154,0.0,1.8,-,**,0.0,1.8,-,**,0.5,0.8,-,**,0.0,1.8,-,**,2.1,2.8,-,**,1.1,1.2,-,**,7.1,3.9,(X),(X),91.3,4.2,65859,10062,0.4,0.6,-,**,30.5,5.9,62292,23044,46.1,6.8,90574,15887,23.1,5.2,47222,15231,973,100,75668,3909,43.7,8.5,76738,10264,56.3,8.5,72065,8181,68.2,8.4,(X),(X),16.0,6.8,(X),(X),15.7,7.5,(X),(X),657,108,45368,10711,52.1,11.1,40441,9501,49.9,10.9,39615,7417,2.1,2.5,-,**,47.9,11.1,48317,16503,40.3,11.1,44844,26784,7.6,7.6,49135,17872,21.5,(X),(X),(X),19.0,(X),(X),(X),23.7,(X),(X),(X)
1400000US08005005627,08005005627,"Census Tract 56.27, Arapahoe County, Colorado",1797,66,95383,9487,94.4,3.1,96694,9231,0.0,1.7,-,**,0.0,1.7,-,**,2.3,2.0,88229,70135,0.0,1.7,-,**,0.0,1.7,-,**,3.3,2.4,69700,42815,0.6,0.9,-,**,93.8,3.2,96895,9340,0.6,0.8,-,**,23.3,3.2,101250,15978,43.5,4.1,113077,13384,32.7,3.1,65852,11614,1330,94,110349,17667,40.6,5.4,111111,23560,59.4,5.4,110147,22643,85.6,5.5,115870,10485,9.1,4.3,70938,10054,5.3,4.1,88646,60389,467,89,50781,11138,63.0,11.9,(X),(X),59.1,13.0,(X),(X),3.9,4.7,(X),(X),37.0,11.9,(X),(X),30.4,11.1,(X),(X),6.6,6.5,(X),(X),16.7,(X),(X),(X),13.5,(X),(X),(X),22.1,(X),(X),(X)
1400000US08005005628,08005005628,"Census Tract 56.28, Arapahoe County, Colorado",2302,47,72056,5576,95.7,2.3,72936,5609,0.9,1.5,-,**,0.9,1.4,-,**,0.8,1.3,-,**,0.0,1.3,-,**,1.7,1.2,-,**,0.0,1.3,-,**,2.9,2.0,(X),(X),94.5,2.7,72544,6256,0.6,0.9,-,**,28.3,4.4,83413,19359,40.0,4.6,78780,8801,31.2,3.7,50127,17826,1523,117,79310,10049,38.0,6.2,101458,29376,62.0,6.2,77854,7776,79.1,8.3,(X),(X),15.2,5.9,(X),(X),5.6,5.9,(X),(X),779,131,51086,13361,75.4,11.8,(X),(X),64.7,13.1,(X),(X),10.7,7.4,(X),(X),24.6,11.8,(X),(X),12.8,8.1,(X),(X),11.8,8.8,(X),(X),26.4,(X),(X),(X),19.7,(X),(X),(X),37.5,(X),(X),(X)
1400000US08005005629,08005005629,"Census Tract 56.29, Arapahoe County, Colorado",838,27,145000,20114,95.3,2.9,153583,15937,1.0,1.1,-,**,0.0,3.5,-,**,2.4,1.9,126667,51006,0.0,3.5,-,**,0.0,3.5,-,**,1.3,1.3,-,**,0.0,3.5,-,**,95.3,2.9,153583,15937,1.0,1.4,-,**,16.5,2.3,201667,31159,54.9,4.3,155000,17813,27.7,3.8,106389,19698,721,42,153523,17315,42.9,4.8,176563,30693,57.1,4.8,135667,18916,96.5,2.6,(X),(X),3.1,2.4,(X),(X),0.4,0.7,(X),(X),117,33,100625,62112,68.4,15.4,(X),(X),57.3,15.2,(X),(X),11.1,10.5,(X),(X),31.6,15.4,(X),(X),6.8,7.6,(X),(X),24.8,15.0,(X),(X),27.2,(X),(X),(X),29.3,(X),(X),(X),14.5,(X),(X),(X)
1400000US08005005630,08005005630,"Census Tract 56.30, Arapahoe County, Colorado",2115,103,89934,22553,96.4,3.0,97962,23580,1.6,2.5,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.6,0.9,-,**,1.4,1.6,-,**,3.8,2.4,118021,62790,94.0,3.4,97663,24589,2.4,2.7,-,**,29.6,4.7,88750,39424,44.3,4.4,118182,19576,23.7,3.3,56208,14941,1470,149,111769,10724,41.4,6.2,117833,21970,58.6,6.2,107833,15808,85.9,5.5,(X),(X),11.5,5.3,(X),(X),2.6,2.5,(X),(X),645,151,52723,7061,64.2,11.4,(X),(X),40.8,13.1,(X),(X),23.4,12.8,(X),(X),35.8,11.4,(X),(X),30.4,11.7,(X),(X),5.4,5.8,(X),(X),20.3,(X),(X),(X),22.0,(X),(X),(X),16.4,(X),(X),(X)
1400000US08005005631,08005005631,"Census Tract 56.31, Arapahoe County, Colorado",1207,36,95893,13232,96.4,2.9,96190,12304,1.6,2.2,-,**,0.7,1.0,-,**,0.6,1.0,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.7,1.3,-,**,3.0,2.6,109000,25858,93.5,3.8,95119,14054,0.0,2.5,-,**,25.3,5.0,97880,27813,44.9,5.9,103214,17108,29.8,4.1,66176,24007,937,75,103179,15154,37.6,6.6,108667,23476,62.4,6.6,99375,16476,87.1,6.1,(X),(X),11.1,6.0,(X),(X),1.8,2.0,(X),(X),270,71,72188,16538,64.1,15.1,(X),(X),64.1,15.1,(X),(X),0.0,10.5,(X),(X),35.9,15.1,(X),(X),29.6,14.4,(X),(X),6.3,6.8,(X),(X),20.8,(X),(X),(X),22.1,(X),(X),(X),12.6,(X),(X),(X)
1400000US08005005632,08005005632,"Census Tract 56.32, Arapahoe County, Colorado",1179,55,112583,12163,90.2,5.3,109009,8596,2.8,3.4,-,**,0.0,2.5,-,**,2.5,1.7,134722,42386,0.0,2.5,-,**,2.5,3.5,-,**,2.0,2.4,-,**,4.3,4.3,123625,26857,88.4,5.7,109138,8791,0.7,1.1,-,**,29.1,4.0,119453,17103,52.3,4.5,121853,6835,17.9,3.8,68229,14293,923,72,120129,10019,37.2,6.3,110341,18066,62.8,6.3,122328,6673,88.0,7.7,122653,5321,7.5,6.1,100873,583,4.6,5.2,-,**,256,70,75833,27251,59.8,17.3,(X),(X),41.8,15.2,(X),(X),18.0,16.4,(X),(X),40.2,17.3,(X),(X),27.7,15.6,(X),(X),12.5,13.0,(X),(X),29.9,(X),(X),(X),29.3,(X),(X),(X),29.3,(X),(X),(X)
1400000US08005005633,08005005633,"Census Tract 56.33, Arapahoe County, Colorado",1309,55,100071,7921,96.7,2.1,100488,7438,0.8,1.1,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.9,1.3,-,**,1.6,1.5,83125,13977,2.4,1.7,166125,53555,94.6,2.4,100122,7822,0.5,0.9,-,**,20.9,4.4,126154,18748,53.1,4.2,102204,9684,25.4,3.3,74297,15643,956,85,110000,13438,38.6,6.2,116094,20778,61.4,6.2,101932,20481,85.9,5.0,(X),(X),10.6,4.3,(X),(X),3.6,2.9,(X),(X),353,96,67284,11982,72.5,11.4,63750,12739,68.0,12.3,61071,14238,4.5,4.6,-,**,27.5,11.4,101875,53087,25.5,11.3,125278,60204,2.0,3.0,-,**,17.7,(X),(X),(X),17.8,(X),(X),(X),17.6,(X),(X),(X)
1400000US08005005634,08005005634,"Census Tract 56.34, Arapahoe County, Colorado",1603,90,63843,6708,97.1,2.1,64444,6412,0.6,1.0,-,**,0.6,0.9,-,**,1.7,1.6,(X),(X),0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,2.1,1.9,61250,25512,94.9,2.6,65000,6673,0.5,0.8,-,**,15.7,3.8,60588,14666,41.7,5.5,73606,9110,42.0,4.6,50625,22878,792,105,89545,14820,24.2,6.3,74444,64024,75.8,6.3,90000,12786,74.4,8.4,(X),(X),17.8,6.8,(X),(X),7.8,6.0,(X),(X),811,124,43227,8978,69.2,8.3,34213,9082,61.7,9.1,32500,5962,7.5,4.9,69531,36167,30.8,8.3,63333,9979,28.0,7.7,61940,11575,2.8,4.0,-,**,24.8,(X),(X),(X),23.7,(X),(X),(X),23.8,(X),(X),(X)
1400000US08005005635,08005005635,"Census Tract 56.35, Arapahoe County, Colorado",2000,80,87414,19950,95.2,4.8,89828,13840,0.5,0.7,-,**,0.0,1.5,-,**,4.4,4.7,(X),(X),0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.6,0.9,-,**,94.6,4.9,90329,13901,3.5,3.8,-,**,23.2,3.7,106250,11233,34.5,5.5,101350,23052,38.9,4.3,55500,22006,1362,121,103889,9401,41.3,6.6,121696,40405,58.7,6.6,92708,20545,94.6,3.9,(X),(X),5.4,3.9,(X),(X),0.0,2.2,(X),(X),638,135,31711,23720,69.1,14.3,(X),(X),66.1,14.4,(X),(X),3.0,3.5,(X),(X),30.9,14.3,(X),(X),28.4,14.0,(X),(X),2.5,4.0,(X),(X),31.7,(X),(X),(X),22.5,(X),(X),(X),44.4,(X),(X),(X)
1400000US08005005636,08005005636,"Census Tract 56.36, Arapahoe County, Colorado",688,47,"250,000+",***,97.2,2.8,"250,000+",***,0.7,1.1,-,**,0.0,4.3,-,**,2.0,2.4,-,**,0.0,4.3,-,**,0.0,4.3,-,**,0.0,4.3,-,**,0.6,0.9,-,**,96.7,2.8,"250,000+",***,0.0,4.3,-,**,12.2,5.2,"250,000+",***,47.2,7.7,"250,000+",***,40.6,7.5,166964,138464,647,53,"250,000+",***,38.9,7.1,"250,000+",***,61.1,7.1,242844,85423,96.0,3.2,(X),(X),2.9,2.6,(X),(X),1.1,1.7,(X),(X),41,27,(X),(X),100.0,44.5,(X),(X),85.4,23.8,(X),(X),14.6,23.8,(X),(X),0.0,44.5,(X),(X),0.0,44.5,(X),(X),0.0,44.5,(X),(X),37.8,(X),(X),(X),37.9,(X),(X),(X),36.6,(X),(X),(X)
